id,date,name,age,height_cm,weight_kg,team,contract_start,contract_end,position,foot,jersey_num,wage_eur,value_eur,,overall_rating,best_overall,best_position,total_attacking,crossing,finishing,heading_accuracy,short_passing,volleys,total_skill,dribbling,curve,fk_accuracy,long_passing,ball_control,total_movement,acceleration,sprint_speed,agility,reactions,balance,total_power,shot_power,jumping,stamina,long_shots,total_mentality,aggression,interceptions,attack_position,vision,penalties,composure,total_defending,defensive_awareness,standing_tackle,sliding_tackle,total_goalkeeping,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
273553,2025-10-23,G. Segal,24,178,73,CF Montréal,2024.0,2025.0,SUB,Right,17.0,1000,325000,,57,59,ST,235,27,63,53,48,44,215,53,39,30,40,53,293,63,54,57,55,64,283,64,61,51,46,232,52,21,60,40,59,44,82,34,29,19,47,8,14,7,6,12
74620,2025-10-23,Exon Arzú,21,178,82,CF Montréal,2024.0,2026.0,SUB,Right,33.0,1000,325000,,56,58,ST,227,34,60,43,47,43,230,62,42,30,41,55,339,75,70,79,52,63,268,53,61,34,50,212,30,18,50,51,63,50,52,19,17,16,53,13,10,13,7,10
238775,2025-10-23,S. Kowalczyk,26,170,60,CF Montréal,2023.0,2025.0,SUB,Right,27.0,4000,13000000,,68,68,RM,281,58,61,42,64,56,310,65,58,59,60,68,415,84,79,92,66,94,285,64,48,78,63,289,62,31,64,64,68,65,138,51,43,44,51,9,14,13,8,7
262209,2025-10-23,É. Dueñas,20,163,54,CF Montréal,2025.0,2025.0,SUB,Right,16.0,1000,500000,,59,62,CAM,187,42,24,34,67,20,259,67,36,28,61,67,373,72,68,81,58,94,211,52,36,52,41,231,39,52,53,55,32,56,178,54,64,60,46,10,6,7,8,15
78686,2025-10-23,Felipe Andrade,23,182,79,CF Montréal,2023.0,2025.0,SUB,Right,36.0,4000,23000000,,68,68,LB,258,57,48,62,65,26,249,62,42,27,59,59,340,80,84,62,54,60,308,54,77,75,34,257,58,60,49,42,48,59,205,64,71,70,48,10,15,6,7,10
209761,2025-10-23,D. Steres,34,183,78,CF Montréal,2022.0,2025.0,SUB,Right,5.0,3000,250000,,65,68,CB,254,60,24,73,70,27,224,36,40,24,62,62,279,52,54,51,67,55,278,35,86,57,22,245,68,66,38,35,38,67,197,65,68,64,58,14,10,11,8,15
202570,2025-10-23,J. Maurer,36,188,87,CF Montréal,2025.0,2026.0,SUB,Left,1.0,850,50000,,63,63,GK,90,15,11,28,25,11,97,14,15,12,31,25,169,26,25,29,50,39,216,47,60,25,17,134,36,16,12,56,14,46,43,14,13,16,317,63,62,63,66,63
209597,2025-10-23,Antônio Carlos,32,191,79,CF Montréal,2025.0,2026.0,SUB,Right,3.0,6000,12000000,,71,71,CB,223,30,28,73,56,36,202,33,32,35,50,52,267,61,49,59,65,33,320,48,85,69,29,252,74,70,30,33,45,60,210,68,73,69,57,13,6,10,12,16
261763,2025-10-23,E. Bartlow,25,183,77,CF Montréal,2021.0,2025.0,SUB,Right,4.0,2000,650000,,64,66,CB,167,22,18,58,54,15,183,39,30,22,42,50,274,59,66,32,68,49,271,35,71,70,19,194,66,59,15,25,29,48,194,70,64,60,50,11,6,14,5,14
213948,2025-10-23,D. Holmes,30,173,65,CF Montréal,2025.0,2026.0,SUB,Right,14.0,5000,12000000,,68,69,RM,304,65,66,52,67,54,314,72,58,52,62,70,386,77,69,85,63,92,310,65,59,75,65,334,84,63,67,66,54,68,182,61,64,57,49,8,10,12,10,9
258804,2025-10-23,P. Ortiz,25,190,70,CF Montréal,2024.0,2025.0,SUB,Left,22.0,2000,875000,,63,65,CB,190,25,21,65,55,24,186,45,30,25,30,56,341,68,72,71,60,70,264,25,75,64,28,209,59,61,25,31,33,52,187,64,62,61,60,8,14,14,9,15
226495,2025-10-23,Sergio Santos,30,183,77,CF Montréal,2025.0,2025.0,SUB,Right,18.0,4000,1000000,,67,67,ST,307,60,64,63,60,60,252,67,37,35,45,68,377,89,87,79,60,62,351,66,88,63,54,244,41,18,65,59,61,62,70,28,28,14,65,16,14,10,14,11
197928,2025-10-23,J. Bond,32,193,84,CF Montréal,2025.0,2026.0,RES,Right,31.0,3000,600000,,68,68,GK,84,11,13,13,33,14,107,11,14,13,45,24,274,54,42,57,66,55,231,49,65,38,15,133,37,23,13,43,17,67,45,14,14,17,334,68,66,65,68,67
73768,2025-10-23,S. Gyamfi,22,183,76,CF Montréal,2023.0,2025.0,RES,Right,19.0,1000,500000,,60,62,ST,268,42,62,62,60,42,266,59,58,44,51,54,316,75,77,60,44,60,297,63,70,45,61,240,41,21,61,53,64,58,64,22,20,22,50,12,15,8,6,9
269005,2025-10-23,B. Raines,20,173,63,CF Montréal,2022.0,2025.0,RES,Right,35.0,1000,500000,,58,60,CAM,224,33,43,43,67,38,269,58,51,37,60,63,335,73,72,57,58,75,225,53,40,57,41,248,56,54,51,52,35,57,159,58,51,50,53,13,9,9,8,14
263068,2025-10-23,L. Ennali,23,172,65,CF Montréal,2024.0,2026.0,RES,Right,11.0,2000,13000000,,64,65,RW,276,59,62,46,56,53,264,70,39,40,49,66,406,89,90,87,50,90,274,62,60,50,55,228,40,26,56,55,51,55,76,23,31,22,45,6,7,12,13,7
270955,2025-10-23,N. Quiñónes,22,175,67,CF Montréal,2023.0,2025.0,RES,Right,7.0,2000,900000,,62,63,RM,245,60,49,34,58,44,269,69,59,33,41,67,360,83,77,76,51,73,247,62,51,34,55,236,52,30,58,54,42,63,112,44,45,23,43,11,6,9,9,8
77822,2025-10-23,B. Gillingham,22,188,83,CF Montréal,2025.0,2025.0,RES,Right,26.0,650,450000,,59,59,GK,71,12,5,14,32,8,68,8,12,11,24,13,170,28,30,29,54,29,196,40,55,31,6,95,34,7,8,30,16,42,27,6,10,11,287,59,59,53,61,55
262379,2025-10-23,M. Halliday,22,185,71,CF Montréal,2025.0,2025.0,RES,Right,23.0,1000,425000,,58,58,RB,202,48,29,49,54,22,228,52,39,34,48,55,313,67,68,62,51,65,243,28,60,63,27,229,52,54,49,44,30,49,164,53,56,55,41,9,12,9,6,5
192397,2025-10-23,Rafael,35,186,83,CF Montréal,2025.0,2026.0,GK,Right,1.0,2000,130000,,68,68,GK,89,18,10,13,30,18,91,17,12,11,28,23,249,39,49,52,67,42,219,42,61,32,18,132,29,29,10,41,23,46,41,13,11,17,328,68,64,56,68,72
212722,2025-10-23,D. Yedlin,31,175,75,CF Montréal,2025.0,2025.0,RB,Right,2.0,6000,14000000,,71,71,RB,286,68,38,56,64,60,274,62,70,28,54,60,404,85,85,88,66,80,352,73,75,87,51,298,73,68,62,57,38,63,199,66,69,64,51,7,15,7,11,11
222557,2025-10-23,J. Glad,28,183,72,CF Montréal,2014.0,2026.0,RCB,Right,15.0,5000,13000000,,69,70,CB,222,27,30,68,68,29,207,41,23,21,66,56,315,68,69,49,64,65,305,45,75,77,35,265,72,73,40,42,38,68,206,70,70,66,52,10,16,10,10,6
246300,2025-10-23,B. Vera,26,180,77,CF Montréal,2023.0,2025.0,LCB,Left,4.0,5000,17000000,,69,71,CB,265,64,41,67,59,34,235,45,42,40,46,62,335,69,70,67,64,65,296,45,78,56,39,241,69,68,29,37,38,60,209,72,69,68,47,5,12,12,10,8
240501,2025-10-23,A. Katranis,27,174,74,CF Montréal,2024.0,2025.0,LB,Left,98.0,3000,900000,,66,66,LB,278,65,45,64,65,39,281,64,58,42,52,65,348,71,72,70,62,73,314,58,72,69,52,294,69,62,53,58,52,60,185,59,64,62,40,10,8,7,6,9
248870,2025-10-23,B. Ojeda,25,173,68,CF Montréal,2023.0,2025.0,RDM,Right,6.0,5000,22000000,,70,71,CDM,277,55,47,59,71,45,295,73,43,39,69,71,355,72,63,76,65,79,341,69,71,77,57,315,81,65,60,68,41,61,202,66,69,67,45,7,6,9,9,14
274970,2025-10-23,E. Eneli,25,175,70,CF Montréal,2023.0,2028.0,LDM,Right,14.0,5000,21000000,,70,71,CDM,270,47,49,59,73,42,285,65,43,34,78,65,348,70,70,65,66,77,276,45,64,68,44,305,68,70,53,74,40,73,203,69,69,65,50,11,11,13,10,5
185068,2025-10-23,J. Russell,35,178,76,CF Montréal,2025.0,2025.0,RM,Left,77.0,5000,650000,,70,70,RW,332,69,68,68,65,62,358,70,79,75,63,71,368,75,73,75,69,76,374,77,81,70,70,338,79,50,69,71,69,70,136,42,56,38,55,12,16,8,12,7
231390,2025-10-23,Diogo Gonçalves,28,178,70,CF Montréal,2024.0,2026.0,LM,Right,10.0,9000,42000000,,74,74,LM,329,71,67,52,72,67,361,72,75,73,67,74,392,83,82,79,72,76,355,75,71,75,70,354,73,66,71,74,70,75,185,64,62,59,50,13,15,7,6,9
270517,2025-10-23,D. Luna,21,173,84,CF Montréal,2022.0,2026.0,CAM,Right,8.0,5000,48000000,,72,73,CAM,306,65,66,48,70,57,330,78,57,59,62,74,393,83,76,80,66,88,345,63,76,64,63,292,56,45,68,69,54,62,116,35,47,34,54,14,14,7,11,8
70934,2025-10-23,A. Piol,20,181,79,CF Montréal,2025.0,2027.0,ST,Right,23.0,1000,500000,,58,60,ST,254,39,57,52,47,59,230,55,47,39,35,54,348,77,81,70,55,65,309,57,74,58,48,236,54,30,57,48,47,53,78,24,28,26,57,10,12,13,11,11
270652,2025-10-23,W. Agada,25,175,75,CF Montréal,2025.0,2025.0,SUB,Right,9.0,3000,11000000,,66,68,ST,276,32,71,65,57,51,254,59,44,41,44,66,360,73,74,76,65,72,327,68,73,66,56,270,58,25,67,56,64,65,48,14,18,16,55,13,10,9,8,15
240448,2025-10-23,P. Ruiz,26,172,68,CF Montréal,2018.0,2025.0,SUB,Left,7.0,6000,21000000,,70,73,CDM,272,62,59,39,74,38,340,66,71,64,66,73,353,65,67,78,69,74,323,64,54,75,69,318,64,70,63,66,55,63,217,70,74,73,49,8,5,11,14,11
258813,2025-10-23,T. Wolff,22,175,70,CF Montréal,2024.0,2026.0,SUB,Right,16.0,3000,23000000,,67,68,RM,273,62,57,40,72,42,295,68,58,32,69,68,338,72,74,65,52,75,294,54,60,62,51,262,32,50,60,65,55,55,124,48,42,34,49,14,7,12,10,6
261140,2025-10-23,J. Brown,26,180,79,CF Montréal,2024.0,2025.0,SUB,Right,91.0,4000,11000000,,67,68,CB,260,58,44,62,62,34,244,50,49,37,50,58,340,76,83,62,50,69,310,48,80,71,36,253,67,61,44,49,32,68,206,64,74,68,39,8,7,8,11,5
247309,2025-10-23,S. Junqua,28,183,79,CF Montréal,2024.0,2025.0,SUB,Left,29.0,2000,500000,,64,64,CB,216,59,25,50,54,28,284,65,55,59,52,53,291,52,61,61,59,58,304,61,58,66,51,267,74,68,60,35,30,47,199,65,68,66,52,8,14,12,12,6
274537,2025-10-23,P. Quinton,25,198,93,CF Montréal,2024.0,2025.0,SUB,Left,26.0,2000,425000,,61,63,CB,184,22,19,63,53,27,172,32,28,23,49,40,214,49,53,34,47,31,278,34,73,69,18,211,59,58,24,27,43,46,176,59,62,55,57,11,14,12,10,10
201940,2025-10-23,Z. MacMath,33,188,88,CF Montréal,2019.0,2025.0,SUB,Right,18.0,2000,230000,,65,65,GK,90,19,18,14,29,10,97,13,16,14,38,16,215,39,34,36,62,44,206,48,56,31,15,123,38,14,13,41,17,44,35,18,9,8,320,63,63,64,65,65
252487,2025-10-23,V. Olatunji,25,191,91,CF Montréal,2025.0,2028.0,SUB,Right,17.0,8000,41000000,,73,75,ST,342,56,74,77,62,73,268,66,41,44,47,70,353,73,81,67,72,60,377,67,91,72,61,297,75,21,76,62,63,67,50,16,18,16,50,12,9,9,6,14
80611,2025-10-23,Rwan Cruz,24,187,77,CF Montréal,2025.0,2026.0,SUB,Right,12.0,2000,975000,,63,65,ST,275,41,72,67,47,48,242,56,46,41,41,58,286,61,63,55,53,54,315,68,68,54,64,238,32,19,65,49,73,53,57,17,18,22,63,14,13,13,9,14
275645,2025-10-23,N. Caliskan,24,180,68,CF Montréal,2024.0,2025.0,SUB,Right,92.0,1000,200000,,57,59,CDM,227,42,39,44,61,41,266,56,47,39,60,64,306,60,68,60,54,64,245,52,49,55,32,246,64,50,40,52,40,49,168,53,60,55,61,9,11,13,14,14
75058,2025-10-23,K. Henry,21,187,75,CF Montréal,,,,Right,,1000,525000,,60,62,CB,206,31,33,58,60,24,207,35,32,30,51,59,268,54,65,48,45,56,259,39,62,61,31,226,58,56,37,39,36,45,183,60,63,60,48,15,8,11,7,7
278875,2025-10-23,Z. Gozo,18,170,63,CF Montréal,2023.0,2025.0,SUB,Right,72.0,1000,525000,,57,58,ST,269,49,57,47,50,66,230,61,35,30,44,60,311,65,70,60,54,62,259,55,51,55,46,251,44,40,55,53,59,54,60,24,18,18,58,13,9,14,12,10
231861,2025-10-23,M. Stajduhar,27,188,86,CF Montréal,2025.0,2025.0,RES,Right,31.0,850,200000,,58,58,GK,85,13,15,14,28,15,73,13,12,14,20,14,182,35,31,29,53,34,200,44,54,26,17,90,17,18,18,25,12,36,26,6,10,10,290,59,56,58,57,60
73873,2025-10-23,M. Bell,22,183,76,CF Montréal,2023.0,2025.0,RES,Right,25.0,1000,130000,,51,53,ST,225,30,56,56,40,43,181,43,33,31,26,48,269,53,53,53,50,60,266,44,57,58,49,197,27,12,54,43,61,47,39,13,11,15,55,14,7,13,10,11
81423,2025-10-23,Marcos Zambrano,20,183,77,CF Montréal,2025.0,2025.0,RES,Right,20.0,900,240000,,54,56,ST,235,35,63,56,39,42,190,41,35,30,34,50,282,57,56,58,52,59,286,60,58,59,54,222,38,20,54,50,60,48,55,17,20,18,50,6,10,10,14,10
225701,2025-10-23,P. Gallese,35,189,79,CF Montréal,2020.0,2025.0,GK,Left,1.0,3000,250000,,72,72,GK,110,21,20,18,31,20,114,19,12,17,44,22,260,45,48,34,76,57,195,48,56,30,12,140,22,25,18,53,22,44,61,23,19,19,349,71,71,64,70,73
267920,2025-10-23,A. Freeman,20,188,78,CF Montréal,2022.0,2025.0,RB,Right,30.0,2000,16000000,,65,68,RM,281,64,60,58,65,34,299,67,58,47,61,66,368,83,82,75,58,70,348,60,82,76,53,278,58,50,59,60,51,56,179,60,61,58,49,12,11,10,10,6
237875,2025-10-23,R. Schlegel,28,183,82,CF Montréal,2021.0,2026.0,RCB,Right,15.0,3000,625000,,65,65,CB,197,33,27,54,50,33,180,31,35,29,36,49,236,50,47,34,49,56,289,48,67,65,28,239,82,61,24,31,41,50,201,67,67,67,86,16,14,14,17,25
203137,2025-10-23,R. Jansson,33,185,87,CF Montréal,2019.0,2025.0,LCB,Left,6.0,6000,750000,,70,70,CB,236,40,24,71,68,33,242,59,37,20,62,64,253,48,48,52,52,53,286,32,77,67,28,252,68,65,37,47,35,59,217,71,74,72,48,8,11,6,15,8
264085,2025-10-23,D. Brekalo,26,186,88,CF Montréal,2024.0,2027.0,LB,Right,4.0,5000,18000000,,70,72,CB,244,56,25,71,64,28,253,61,40,30,58,64,323,74,73,48,65,63,313,35,88,83,22,235,68,67,21,40,39,69,206,70,68,68,58,9,10,11,14,14
262740,2025-10-23,M. Pašalić,24,177,74,CF Montréal,2025.0,2027.0,RM,Left,87.0,5000,26000000,,71,72,LM,316,73,67,41,65,70,359,75,82,73,56,73,383,78,74,79,67,85,341,81,59,65,79,268,42,32,66,65,63,68,106,31,38,37,53,9,8,13,14,9
236298,2025-10-23,E. Atuesta,28,180,71,CF Montréal,2025.0,2025.0,RCM,Right,20.0,9000,42000000,,74,74,CM,293,65,53,49,80,46,376,76,76,73,76,75,361,69,61,75,76,80,337,70,64,79,55,339,69,70,67,76,57,76,199,66,70,63,64,15,12,12,12,13
248168,2025-10-23,D. Thorhallsson,25,176,73,CF Montréal,2023.0,2026.0,LCM,Right,17.0,2000,975000,,65,67,RM,271,59,52,50,66,44,286,70,51,38,60,67,355,71,70,71,70,73,280,53,59,65,51,284,62,54,61,61,46,58,184,61,63,60,48,6,8,12,10,12
236800,2025-10-23,I. Angulo,26,179,66,CF Montréal,2024.0,2025.0,LM,Right,77.0,5000,16000000,,69,69,LM,269,55,55,48,67,44,315,72,62,61,52,68,392,85,87,76,67,77,312,68,60,74,64,272,43,37,66,64,62,63,114,42,39,33,59,11,12,8,14,14
240744,2025-10-23,M. Ojeda,26,175,59,CF Montréal,2023.0,2026.0,CAM,Left,10.0,8000,5000000,,74,76,CAM,349,71,76,59,71,72,363,72,80,72,67,72,404,83,83,81,74,83,361,75,74,77,74,312,47,40,78,75,72,69,89,24,32,33,50,7,15,5,13,10
199110,2025-10-23,L. Muriel,34,178,79,CF Montréal,2024.0,2026.0,ST,Right,9.0,10000,36000000,,76,78,ST,367,70,76,65,78,78,378,82,79,78,58,81,384,76,73,75,78,82,368,79,78,60,79,309,50,16,78,76,89,82,81,29,27,25,48,8,10,10,14,6
274841,2025-10-23,D. McGuire,24,185,79,CF Montréal,2022.0,2027.0,SUB,Right,13.0,4000,24000000,,68,70,ST,268,29,70,78,53,38,229,58,39,30,38,64,322,65,65,58,75,59,351,71,85,65,54,237,40,25,72,45,55,69,51,14,19,18,39,9,10,6,6,8
77502,2025-10-23,N. Rodríguez,21,172,70,CF Montréal,2025.0,2027.0,SUB,Right,11.0,1000,325000,,56,58,RM,260,52,59,43,58,48,273,58,54,49,56,56,307,64,70,55,44,74,243,60,43,43,48,239,41,38,56,46,58,51,77,23,28,26,56,10,10,7,15,14
221664,2025-10-23,W. Cartagena,30,179,77,CF Montréal,2022.0,2025.0,SUB,Right,16.0,5000,12000000,,69,69,CDM,267,47,49,65,67,39,300,62,57,45,68,68,353,77,70,76,56,74,362,73,80,80,56,298,86,70,48,55,39,54,196,65,66,65,58,15,13,8,8,14
259874,2025-10-23,C. Araújo,24,178,69,CF Montréal,2022.0,2026.0,SUB,Right,5.0,4000,29000000,,69,70,CDM,221,33,50,41,65,32,270,62,35,38,71,64,338,67,64,62,75,70,312,64,56,75,53,308,83,65,55,60,45,53,194,63,69,62,51,10,12,9,7,13
77663,2025-10-23,J. Gerbet,24,180,74,CF Montréal,2024.0,2026.0,SUB,Right,35.0,1000,450000,,60,61,CDM,234,42,43,51,64,34,246,48,44,33,59,62,300,58,61,57,59,65,260,51,56,54,40,244,59,57,39,48,41,50,170,55,60,55,56,9,14,14,6,13
247356,2025-10-23,K. Smith,33,180,82,CF Montréal,2018.0,2025.0,SUB,Right,24.0,3000,375000,,65,65,RB,219,54,22,53,62,28,223,56,30,29,52,56,328,70,68,65,64,61,269,25,70,70,29,250,70,62,53,35,30,55,193,63,65,65,49,6,15,8,7,13
277189,2025-10-23,J. Otero,22,198,83,CF Montréal,2023.0,2025.0,SUB,Right,12.0,500,250000,,55,55,GK,63,10,9,14,24,6,68,9,14,13,19,13,153,24,26,27,50,26,180,39,51,23,7,87,26,6,8,37,10,31,31,9,10,12,270,56,53,52,54,55
224921,2025-10-23,Adrián Marín,28,181,73,CF Montréal,2025.0,2026.0,SUB,Left,21.0,6000,17000000,,71,71,LB,294,68,43,66,67,50,302,64,65,40,65,68,342,68,74,70,70,60,322,63,74,72,42,300,71,72,58,57,42,64,202,68,69,65,53,9,14,14,8,8
71618,2025-10-23,T. Spicer,24,185,70,CF Montréal,2025.0,2025.0,SUB,Right,14.0,2000,750000,,63,64,RM,256,54,59,40,59,44,278,72,50,39,50,67,327,77,86,58,45,61,281,70,58,46,49,246,40,34,64,54,54,53,123,39,45,39,48,7,9,12,12,8
274665,2025-10-23,S. Mohammed,21,177,72,CF Montréal,2022.0,2025.0,SUB,Right,23.0,1000,500000,,59,60,RM,268,55,60,50,54,49,283,60,58,59,48,58,338,77,76,67,47,71,291,60,65,49,60,213,27,19,55,52,60,53,65,19,23,23,42,8,9,13,6,6
75540,2025-10-23,C. Mercado,25,191,86,CF Montréal,2024.0,2025.0,SUB,Right,99.0,800,150000,,56,56,GK,62,13,9,12,23,5,64,7,14,13,16,14,164,23,30,37,48,26,175,36,51,20,7,79,22,10,8,24,15,31,35,9,13,13,275,59,58,48,53,57
263237,2025-10-23,T. Williams,20,191,77,CF Montréal,2021.0,2026.0,SUB,Left,68.0,750,210000,,53,55,CB,186,35,31,58,38,24,190,42,39,27,38,44,259,54,54,60,50,41,266,36,67,61,28,192,46,50,27,39,30,38,156,50,52,54,56,13,10,13,12,8
272756,2025-10-23,F. Loyola,20,178,68,CF Montréal,2022.0,2025.0,RES,Left,95.0,1000,375000,,56,60,CAM,219,46,41,32,65,35,296,62,60,52,62,60,314,66,64,58,53,73,226,47,39,53,40,214,40,24,48,62,40,55,115,36,41,38,48,6,6,11,12,13
74438,2025-10-23,Y. Tsukada,23,180,70,CF Montréal,2024.0,2025.0,RES,Right,34.0,800,70000,,49,51,ST,222,48,55,37,36,46,203,52,35,31,37,48,291,69,62,56,36,68,222,61,33,44,44,182,33,16,43,42,48,43,71,23,20,28,58,15,8,15,14,6
78207,2025-10-23,G. Caraballo,16,175,65,CF Montréal,2025.0,2027.0,RES,Left,65.0,500,190000,,50,51,LM,214,48,49,32,45,40,215,57,43,32,32,51,285,59,62,53,33,78,201,52,29,45,35,191,30,19,45,47,50,40,63,20,20,23,47,7,9,11,11,9
77464,2025-10-23,C. Guske,18,183,75,CF Montréal,2025.0,2027.0,RES,Right,25.0,650,250000,,54,55,CDM,204,35,33,48,55,33,218,42,34,37,50,55,297,57,59,50,55,76,239,48,48,55,34,222,55,53,35,44,35,35,152,51,51,50,38,7,12,6,6,7
70442,2025-10-23,T. Reid-Brown,18,188,63,CF Montréal,2024.0,2027.0,RES,Left,29.0,550,120000,,48,48,LB,159,38,24,40,31,26,164,44,33,26,30,31,323,77,79,66,42,59,210,39,47,52,25,198,50,48,42,33,25,32,124,39,43,42,46,6,7,9,14,10
213206,2025-10-23,B. Stuver,34,191,81,CF Montréal,2021.0,2025.0,GK,Right,1.0,3000,240000,,69,69,GK,91,13,17,17,25,19,83,16,13,16,20,18,253,49,44,48,62,50,246,49,69,42,15,110,15,17,13,40,25,25,48,15,17,16,343,70,68,65,70,70
242624,2025-10-23,J. Gallagher,29,175,72,CF Montréal,2021.0,2026.0,RB,Right,17.0,3000,625000,,65,65,RB,279,66,58,43,63,49,278,62,52,40,59,65,365,74,82,75,62,72,313,61,57,79,59,285,51,57,62,59,56,55,169,52,60,57,46,8,12,5,9,12
242533,2025-10-23,J. Cascante,31,185,75,CF Montréal,2021.0,2025.0,RCB,Right,18.0,4000,700000,,67,67,CB,229,21,45,73,64,26,217,53,24,21,60,59,264,56,58,33,65,52,272,40,79,57,19,280,76,63,56,48,37,57,194,64,66,64,43,5,15,10,6,7
231948,2025-10-23,B. Hines-Ike,30,185,77,CF Montréal,2024.0,2025.0,LCB,Right,4.0,3000,575000,,65,65,CB,272,50,52,63,60,47,254,54,48,35,59,58,290,53,50,65,58,64,328,65,70,69,49,273,71,65,39,56,42,66,194,65,65,64,51,6,12,14,13,6
279942,2025-10-23,Guilherme Biro,25,188,79,CF Montréal,2024.0,2026.0,LB,Left,29.0,2000,875000,,65,66,CB,272,63,39,70,59,41,272,61,48,41,58,64,321,71,73,64,55,58,295,41,81,60,36,267,62,58,60,50,37,57,186,55,66,65,50,12,11,9,8,10
261245,2025-10-23,Dani Pereira,24,175,68,CF Montréal,2021.0,2025.0,RDM,Right,8.0,3000,15000000,,67,70,CAM,256,49,50,38,73,46,318,73,58,50,68,69,377,82,79,75,64,77,301,59,59,72,55,311,75,61,64,66,45,72,185,65,61,59,49,13,7,10,7,12
199562,2025-10-23,Ilie Sánchez,34,183,79,CF Montréal,2025.0,2025.0,LDM,Right,6.0,6000,725000,,70,70,CM,276,49,45,68,76,38,314,68,51,49,72,74,302,50,44,67,72,69,316,49,66,76,57,339,72,68,63,67,69,69,193,65,65,63,61,6,16,16,12,11
258608,2025-10-23,O. Bukari,26,170,68,CF Montréal,2024.0,2027.0,RM,Right,11.0,7000,22000000,,71,71,RW,297,60,64,48,67,58,307,77,61,48,49,72,404,87,83,85,66,83,344,67,70,73,71,285,62,28,67,67,61,69,115,21,56,38,47,13,6,14,7,7
269151,2025-10-23,O. Wolff,20,175,66,CF Montréal,2021.0,2025.0,LM,Right,33.0,3000,22000000,,67,70,RM,282,64,55,45,70,48,282,69,47,33,63,70,361,71,72,73,68,77,296,57,59,74,48,314,65,61,69,67,52,64,186,62,64,60,48,10,10,13,9,6
261204,2025-10-23,M. Uzuni,30,178,72,CF Montréal,2025.0,2027.0,RS,Right,10.0,10000,55000000,,75,77,RW,353,74,75,73,74,57,360,80,66,70,66,78,389,79,82,79,75,74,365,78,81,67,73,341,71,49,74,72,75,76,63,22,22,19,52,7,8,9,15,13
236885,2025-10-23,B. Vazquez,26,188,88,CF Montréal,2025.0,2028.0,LS,Right,9.0,8000,38000000,,73,75,ST,334,44,72,80,69,69,261,67,34,46,45,69,341,77,73,64,71,56,390,73,93,73,68,285,67,30,74,50,64,59,80,30,29,21,56,15,12,9,5,15
239944,2025-10-23,R. Taylor,30,182,78,CF Montréal,2025.0,2026.0,SUB,Right,16.0,5000,13000000,,69,69,LW,298,68,68,40,69,53,331,70,68,57,67,69,360,79,81,79,59,62,341,73,62,74,69,297,68,43,63,68,55,68,157,54,51,52,51,8,13,8,12,10
204709,2025-10-23,D. Rubio,32,180,77,CF Montréal,2024.0,2025.0,SUB,Right,21.0,5000,975000,,68,68,ST,325,52,65,70,68,70,351,67,75,74,65,70,349,67,67,72,70,73,360,76,73,74,68,300,72,23,65,66,74,67,152,44,59,49,54,7,12,11,15,9
227855,2025-10-23,B. Sabovic,27,186,77,CF Montréal,2025.0,2027.0,SUB,Right,14.0,4000,14000000,,68,69,CM,301,55,66,53,72,55,333,66,64,65,70,68,299,55,55,70,64,55,349,68,64,76,67,317,66,68,61,67,55,67,189,63,64,62,64,13,16,16,12,7
227594,2025-10-23,J. Obrian,30,165,62,CF Montréal,2023.0,2026.0,SUB,Right,7.0,4000,975000,,67,67,RM,276,56,64,55,58,43,306,67,61,60,53,65,407,88,86,86,65,82,343,68,76,74,61,252,37,24,68,62,61,62,102,38,40,24,46,11,8,7,8,12
212170,2025-10-23,M. Desler,30,184,77,CF Montréal,2024.0,2027.0,SUB,Right,3.0,7000,26000000,,73,73,RB,312,72,61,58,73,48,312,69,59,50,63,71,353,76,66,68,68,75,339,59,71,89,60,324,68,66,69,64,57,68,207,69,70,68,38,6,10,9,6,7
278884,2025-10-23,O. Svatok,30,186,78,CF Montréal,2024.0,2027.0,SUB,Right,5.0,6000,13000000,,70,70,CB,243,40,29,67,71,36,247,45,40,35,68,59,307,61,64,50,65,67,302,57,73,68,30,256,66,71,36,38,45,68,214,72,72,70,35,5,9,8,7,6
237250,2025-10-23,S. Cleveland,31,188,84,CF Montréal,2024.0,2025.0,SUB,Left,30.0,2000,300000,,64,64,GK,106,22,9,15,44,16,115,12,19,15,42,27,227,55,54,33,58,27,234,47,65,40,20,125,27,11,13,51,23,40,49,12,12,25,319,64,63,62,64,66
70676,2025-10-23,N. Dubersarsky,20,188,80,CF Montréal,2025.0,2029.0,SUB,Right,20.0,1000,775000,,61,63,CM,257,49,35,55,70,48,288,63,48,43,68,66,289,64,55,55,61,54,296,61,66,58,43,278,67,49,59,55,48,49,161,48,57,56,49,11,9,8,6,15
261359,2025-10-23,Ž. Kolmanič,25,178,69,CF Montréal,2021.0,2026.0,SUB,Left,23.0,2000,750000,,64,66,CM,257,71,43,46,69,28,318,62,65,63,63,65,311,64,68,60,63,56,332,70,59,72,67,267,56,54,58,64,35,60,175,58,61,56,53,7,14,8,14,10
81403,2025-10-23,M. Djordjević,22,191,83,CF Montréal,2025.0,2028.0,SUB,Right,35.0,1000,375000,,57,59,CB,184,26,25,53,46,34,169,29,29,28,49,34,281,59,61,54,55,52,261,39,65,62,22,213,52,59,31,33,38,49,174,52,62,60,53,14,6,10,10,13
